run,step,condition,mean_belonging,std_belonging,mean_collective_reputation,support_requests,helping_rate,reciprocal_support_rate,repair_rate,delay_rate,refusal_rate,withdrawal_rate,volunteer_retention,collective_avoidance_rate,mean_reward_signal,mean_pain_signal,mean_delta_B,mean_help_probability,mean_helping_value,parameter,value
0,21,full_structured_model,0.7258232141571818,0.2087882102465667,0.45584985940186296,22,0.5454545454545454,0.6136363636363636,0.0,0.22727272727272727,0.22727272727272727,0.0,1.0,1.0,0.23477835225027616,0.11446049559346032,0.01659595128382062,0.5296366481216374,0.5190923752852385,beta_b,0.2
0,22,full_structured_model,0.7368503622562549,0.21901062870941934,0.4583417203814001,22,0.5909090909090909,0.6113636363636363,0.045454545454545456,0.09090909090909091,0.3181818181818182,0.0,1.0,0.875,0.2538444019544728,0.13627609764476215,0.015037020135099442,0.5440179649993363,0.5287405823087354,beta_b,0.2
0,23,full_structured_model,0.7489610602957893,0.22112713874718762,0.4639565346563988,26,0.5769230769230769,0.6288461538461539,0.038461538461538464,0.19230769230769232,0.23076923076923078,0.0,1.0,0.75,0.24714515854649127,0.1117569630743671,0.013973882353309052,0.5377733406810231,0.5249598781954548,beta_b,0.2
0,24,full_structured_model,0.7628170158521631,0.2194535998229852,0.4739861040912381,22,0.6818181818181818,0.7090909090909091,0.0,0.09090909090909091,0.22727272727272727,0.0,1.0,0.8888888888888888,0.2976318143660521,0.10295353474185903,0.01889448484960065,0.5720475234712423,0.5471693619019454,beta_b,0.2
0,25,full_structured_model,0.7792650253233139,0.21577525368530306,0.4817282503574083,27,0.6296296296296297,0.6685185185185185,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.0,1.0,1.0,0.268189870865988,0.10638759032786688,0.018275566079056487,0.556141745197552,0.53717472604777,beta_b,0.2
0,26,full_structured_model,0.7928583471225804,0.21544349308819338,0.48956874485125906,26,0.6153846153846154,0.6615384615384615,0.0,0.15384615384615385,0.23076923076923078,0.0,1.0,1.0,0.26556971565666493,0.10845475401589043,0.015684602076076807,0.5569547891298371,0.5366023400786804,beta_b,0.2
0,27,full_structured_model,0.79070062616499,0.21603978252467967,0.4810629749531847,25,0.48,0.54,0.0,0.2,0.32,0.0,1.0,0.8333333333333334,0.21447152834121685,0.15528664535788633,-0.0025892651491083527,0.5736317697170051,0.5490334842215221,beta_b,0.2
0,28,full_structured_model,0.7946327149341307,0.21243623714460685,0.4819967121215956,23,0.5217391304347826,0.6,0.0,0.2608695652173913,0.21739130434782608,0.0,1.0,0.8333333333333334,0.22829338605898386,0.11707025317192575,0.005128811438009297,0.5548252496306784,0.5360635948557121,beta_b,0.2
0,29,full_structured_model,0.8053782222683687,0.20468225042060806,0.4885187125932102,25,0.6,0.648,0.0,0.16,0.24,0.0,1.0,0.625,0.2598986664802206,0.11368209802691741,0.012894608801085769,0.5663759081856059,0.543491644127022,beta_b,0.2
0,30,full_structured_model,0.8074611733800663,0.21221812076828536,0.488195660860221,26,0.5,0.5923076923076923,0.0,0.3076923076923077,0.19230769230769232,0.0,1.0,0.875,0.21865524130209824,0.11250482718795612,0.0024034051288818045,0.5480023027048847,0.5324147347949761,beta_b,0.2
0,31,full_structured_model,0.8127032752430965,0.21261231334432207,0.4914351625761123,27,0.5925925925925926,0.6259259259259259,0.0,0.1111111111111111,0.2962962962962963,0.0,1.0,0.625,0.25784020526984086,0.12935211689015677,0.005824557625589107,0.5388141566326864,0.526964898111674,beta_b,0.2
0,32,full_structured_model,0.8035777711369588,0.2145015483784744,0.46351670809719814,25,0.36,0.456,0.0,0.32,0.32,0.0,1.0,0.8888888888888888,0.16346571492889406,0.16253282576993883,-0.010950604927365111,0.5406454389439608,0.5277164470235397,beta_b,0.2
0,33,full_structured_model,0.8121863506229239,0.20856039076523705,0.46704599374430933,25,0.6,0.636,0.0,0.12,0.28,0.0,1.0,0.7272727272727273,0.25864364773526416,0.12337540670102332,0.01033029538315796,0.5504205793360397,0.5338613405770032,beta_b,0.2
0,34,full_structured_model,0.8252018420352799,0.20027088762865478,0.4825033222418806,27,0.7037037037037037,0.7148148148148148,0.0,0.037037037037037035,0.25925925925925924,0.0,1.0,0.7777777777777778,0.30360667185842066,0.10201851205325288,0.014461657124839945,0.5365432420599784,0.5243051852763922,beta_b,0.2
0,35,full_structured_model,0.8349717076740906,0.19671871517649844,0.4986036498420704,24,0.7083333333333334,0.7458333333333332,0.0,0.125,0.16666666666666666,0.0,1.0,0.8571428571428571,0.308613304184697,0.08135493536011539,0.0122123320485134,0.5606386570854607,0.539402478612656,beta_b,0.2
0,36,full_structured_model,0.8367628294090578,0.19413294974324868,0.4979103506803585,25,0.56,0.62,0.0,0.2,0.24,0.0,1.0,1.0,0.24842388837182142,0.12330672707111151,0.0021493460819606903,0.5792339988341599,0.550367672553493,beta_b,0.2
0,37,full_structured_model,0.8423313211646478,0.19317273636809265,0.5068129201465857,25,0.64,0.7,0.0,0.2,0.16,0.0,1.0,1.0,0.2801967657689,0.09097052576347826,0.006682190106708008,0.5754593191165944,0.547727617724609,beta_b,0.2
0,38,full_structured_model,0.8376226544301936,0.19894919424891983,0.4905117900136835,25,0.44,0.512,0.0,0.24,0.32,0.0,1.0,1.0,0.19526504820726814,0.16277828008467674,-0.005650400081344969,0.5740149029168751,0.5474767095348835,beta_b,0.2
0,39,full_structured_model,0.835775422233384,0.20127149648691858,0.47508396641351575,21,0.38095238095238093,0.43809523809523804,0.0,0.19047619047619047,0.42857142857142855,0.0,1.0,0.8571428571428571,0.1649271886308612,0.195445157359166,-0.002638903138299554,0.5484903540906112,0.5297842268223376,beta_b,0.2
0,40,full_structured_model,0.8437604792078972,0.20264843487425865,0.48124982223588725,24,0.5833333333333334,0.6458333333333334,0.0,0.20833333333333334,0.20833333333333334,0.0,1.0,0.875,0.2524666011384887,0.10848984604942445,0.009981321218141487,0.5679003186988479,0.5432925632036776,beta_b,0.2
0,41,full_structured_model,0.8449950813767493,0.19200754810009096,0.47631306975702603,27,0.5185185185185185,0.5740740740740741,0.0,0.18518518518518517,0.2962962962962963,0.0,1.0,1.0,0.22023240150530146,0.13761737169365365,0.0013717801876135208,0.5723763856370359,0.5465276241115815,beta_b,0.2
0,42,full_structured_model,0.8446021684460259,0.18809246639922192,0.4707188396606354,24,0.4583333333333333,0.5458333333333333,0.0,0.2916666666666667,0.25,0.0,1.0,1.0,0.19712410808637645,0.12877248099304398,-0.0004911411634042628,0.536021328294998,0.5230108087078537,beta_b,0.2
0,43,full_structured_model,0.838920452117418,0.18665144054070457,0.46109621760453906,24,0.4583333333333333,0.5083333333333333,0.0,0.16666666666666666,0.375,0.0,1.0,0.7272727272727273,0.20532636610381286,0.15705582967424103,-0.007102145410759962,0.5704859520573646,0.5467741566508223,beta_b,0.2
0,44,full_structured_model,0.8418056866617264,0.17881136744725978,0.4535887819579838,24,0.4166666666666667,0.5166666666666667,0.0,0.3333333333333333,0.25,0.0,1.0,0.9090909090909091,0.18351334918310394,0.13311427326809835,0.0036065431803856177,0.5749009112089459,0.5486776306397373,beta_b,0.2
0,45,full_structured_model,0.8518561027582384,0.18830968018974642,0.4611307952594505,24,0.5833333333333334,0.6333333333333333,0.0,0.16666666666666666,0.25,0.0,1.0,0.8333333333333334,0.24859871722305607,0.11396992420596407,0.012563020120640032,0.5615537820975524,0.5403064202286556,beta_b,0.2
0,46,full_structured_model,0.8513299078485044,0.1880314607893933,0.4621172510069435,27,0.5185185185185185,0.5851851851851853,0.0,0.2222222222222222,0.25925925925925924,0.0,1.0,0.8333333333333334,0.2317658882803606,0.12224419499094791,-0.000584661010815629,0.5713729443142573,0.5469960998314906,beta_b,0.2
0,47,full_structured_model,0.8633523345552018,0.17700657828736846,0.4775006049050599,27,0.7037037037037037,0.7314814814814815,0.037037037037037035,0.1111111111111111,0.18518518518518517,0.0,1.0,0.9090909090909091,0.29780735510549355,0.08682993929321936,0.013358251896330246,0.5680508608809564,0.5455052480644128,beta_b,0.2
0,48,full_structured_model,0.8692250857111309,0.17223094267965225,0.4750873768621651,26,0.5384615384615384,0.6076923076923078,0.0,0.23076923076923078,0.23076923076923078,0.0,1.0,0.9090909090909091,0.23593628245486206,0.12086324430081678,0.006776251333764531,0.5749296619066511,0.5503809374965593,beta_b,0.2
0,49,full_structured_model,0.8654346492006689,0.17629715570020763,0.4690940661535846,25,0.52,0.556,0.0,0.12,0.36,0.0,1.0,0.7272727272727273,0.2293038603151472,0.15429768093460544,-0.004548523812554311,0.5888611605567656,0.5604701393478938,beta_b,0.2
1,0,full_structured_model,0.494488,0.030640834453389172,0.47827499999999995,22,0.18181818181818182,0.3045454545454545,0.0,0.4090909090909091,0.4090909090909091,0.0,1.0,0.0,0.07454545454545453,0.19943181818181815,-0.0075163636363636595,0.41748987392762216,0.45226472727272726,beta_b,0.2
1,1,full_structured_model,0.498148,0.038093838031891744,0.4728190625,19,0.3157894736842105,0.4421052631578948,0.0,0.42105263157894735,0.2631578947368421,0.0,1.0,0.0,0.12947368421052632,0.15019736842105266,0.0057789473684210415,0.41221008607917853,0.44915243117408904,beta_b,0.2
1,2,full_structured_model,0.5161857249999999,0.06496216091305099,0.48176868749999996,23,0.5217391304347826,0.6,0.0,0.2608695652173913,0.21739130434782608,0.0,1.0,0.0,0.21876358695652176,0.11041304347826088,0.023527467391304336,0.411654371520718,0.4482225867056856,beta_b,0.2
1,3,full_structured_model,0.5182699749999998,0.07628100239840604,0.4693143337499999,21,0.2857142857142857,0.41428571428571426,0.0,0.42857142857142855,0.2857142857142857,0.0,1.0,0.0,0.12076785714285714,0.16523214285714288,0.0029774999999999875,0.41289902168803605,0.4488344487854854,beta_b,0.2
1,4,full_structured_model,0.5325924325,0.09756502636412762,0.474215735009375,16,0.5625,0.61875,0.0,0.1875,0.25,0.0,1.0,0.5,0.245185546875,0.11869101562500001,0.026854607812499993,0.4096129781906246,0.44673456721304083,beta_b,0.2
1,5,full_structured_model,0.5486189988125,0.11491565582000324,0.47617805804368263,21,0.5238095238095238,0.5880952380952381,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.0,1.0,1.0,0.22144661458333334,0.1213601785714286,0.022895094732142848,0.43783680887933063,0.4636897350556196,beta_b,0.2
1,6,full_structured_model,0.5630779774749999,0.13098247992388962,0.47855780598123976,19,0.5263157894736842,0.5894736842105263,0.0,0.21052631578947367,0.2631578947368421,0.0,1.0,1.0,0.2267796233552631,0.13070473889802633,0.022829966309210515,0.4904313382789335,0.4953169340871907,beta_b,0.2
1,7,full_structured_model,0.576736628235,0.14248173970766048,0.4800338646570616,19,0.5263157894736842,0.5736842105263158,0.0,0.15789473684210525,0.3157894736842105,0.0,1.0,1.0,0.22755190871710523,0.14512299048108554,0.0215662906736842,0.5016467394094902,0.5016495173316627,beta_b,0.2
1,8,full_structured_model,0.5897482742462891,0.15528231440263468,0.4772651392106472,23,0.43478260869565216,0.5391304347826087,0.0,0.34782608695652173,0.21739130434782608,0.0,1.0,0.5,0.1876833913255774,0.12819684227241848,0.0169717121886379,0.4976813230560974,0.49970735399015526,beta_b,0.2
1,9,full_structured_model,0.6068086562865233,0.17036247178752856,0.47825053177367766,21,0.5238095238095238,0.5952380952380952,0.0,0.23809523809523808,0.23809523809523808,0.0,1.0,0.6666666666666666,0.23090754538690478,0.12135002851213728,0.024371974343191955,0.5201961309848306,0.5133563948729555,beta_b,0.2
1,10,full_structured_model,0.6197164415585311,0.1859852031377145,0.4696656983359263,23,0.4782608695652174,0.5173913043478261,0.0,0.13043478260869565,0.391304347826087,0.0,1.0,0.6,0.2100870467977242,0.16601393376358695,0.01683624165914061,0.5100230965429262,0.5070619942985813,beta_b,0.2
1,11,full_structured_model,0.6383268509604285,0.19546548623506735,0.47308651704934307,21,0.5714285714285714,0.6285714285714286,0.0,0.19047619047619047,0.23809523809523808,0.0,1.0,0.6,0.24891945832575332,0.11506805571135603,0.026586299145567698,0.5182792255372183,0.5128295595586545,beta_b,0.2
1,12,full_structured_model,0.6303126369669378,0.2025767198103927,0.44144718862701754,21,0.19047619047619047,0.29047619047619044,0.0,0.3333333333333333,0.47619047619047616,0.0,1.0,0.625,0.08867558070563848,0.2266725782559989,-0.011448877133558053,0.46412392187819845,0.4784048192061943,beta_b,0.2
1,13,full_structured_model,0.6367563391029926,0.20650264379709732,0.4349346728236281,21,0.42857142857142855,0.5142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.0,1.0,0.7,0.18832058341104596,0.14533846150894253,0.00920528876579256,0.4808421530105628,0.48940442122592387,beta_b,0.2
1,14,full_structured_model,0.6476658595122321,0.20689392563201017,0.44419575454863003,19,0.5263157894736842,0.6210526315789474,0.0,0.3157894736842105,0.15789473684210525,0.0,1.0,0.875,0.22415336397205843,0.10245495495857321,0.017225558540904233,0.5096352856768599,0.5095194289097379,beta_b,0.2
1,15,full_structured_model,0.6621931732003888,0.21266415919192008,0.45466342115286035,21,0.6190476190476191,0.6619047619047619,0.0,0.14285714285714285,0.23809523809523808,0.0,1.0,0.8888888888888888,0.2663933054057054,0.10930011740020926,0.020753305268795305,0.5422242856021393,0.5283216901122098,beta_b,0.2
1,16,full_structured_model,0.6910105817650133,0.21024593703012215,0.4789292985455863,24,0.75,0.7999999999999999,0.0,0.16666666666666666,0.08333333333333333,0.0,1.0,0.7777777777777778,0.32203364108301535,0.05443469939103731,0.03602176070578055,0.5296495857601092,0.5199163289979268,beta_b,0.2
1,17,full_structured_model,0.7207349743729459,0.20787430015254385,0.5035385221206348,23,0.8260869565217391,0.8521739130434783,0.0,0.08695652173913043,0.08695652173913043,0.0,1.0,1.0,0.3605979491808697,0.04848491608343804,0.03877094687991217,0.5653779048611531,0.5433548898206544,beta_b,0.2
1,18,full_structured_model,0.7372120430650355,0.2165537465804001,0.509582111887007,24,0.6666666666666666,0.7041666666666666,0.0,0.125,0.20833333333333334,0.0,1.0,0.8888888888888888,0.2993813451496772,0.09672579986966828,0.020596335865112173,0.5790114773096399,0.552149427419481,beta_b,0.2
1,19,full_structured_model,0.7513050049914315,0.209170875641434,0.5008485926548288,25,0.52,0.598,0.04,0.28,0.2,0.0,1.0,1.0,0.22211411842008924,0.1246398721857336,0.016911554311675146,0.5809043164726199,0.551563010901715,beta_b,0.2
1,20,full_structured_model,0.7687578507323418,0.21377111602940504,0.49812478711552244,23,0.6086956521739131,0.6608695652173913,0.0,0.17391304347826086,0.21739130434782608,0.0,0.9666666666666667,1.0,0.26730968823481677,0.10906101879439065,0.02276458140118722,0.575538609018613,0.5467472379788926,beta_b,0.2
1,21,full_structured_model,0.7722720563289831,0.20647955889589278,0.4742463636252267,25,0.4,0.46,0.0,0.2,0.4,0.0,0.9666666666666667,1.0,0.1775485897003044,0.18529337344647823,0.0042170467159696025,0.5577324579276334,0.5369933266296356,beta_b,0.2
1,22,full_structured_model,0.776570097499876,0.2016977253230519,0.45575195998546963,27,0.4074074074074074,0.48518518518518516,0.0,0.25925925925925924,0.3333333333333333,0.0,0.9666666666666667,0.7777777777777778,0.17508198488308718,0.1667010612059292,0.004775601300992112,0.5629906395791348,0.539160943415125,beta_b,0.2
1,23,full_structured_model,0.7760748184549678,0.19984649478830196,0.4408086741635234,24,0.375,0.45,0.0,0.25,0.3333333333333333,0.041666666666666664,0.9666666666666667,0.8888888888888888,0.16248564205509688,0.17861774449091192,-0.0006190988061352265,0.5438460910281154,0.5269089980750202,beta_b,0.2
1,24,full_structured_model,0.7835272224713674,0.20382409423524403,0.4340001544722079,26,0.46153846153846156,0.5365384615384615,0.038461538461538464,0.2692307692307692,0.2692307692307692,0.0,0.9666666666666667,0.875,0.19743038518392478,0.1346894962380297,0.008598927711230562,0.5192218930857337,0.512873583118682,beta_b,0.2
1,25,full_structured_model,0.7960948601662985,0.19853960033953605,0.437534896237106,26,0.5,0.5576923076923077,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.9666666666666667,0.625,0.2064209758404487,0.1338530849693498,0.014501120417228076,0.5031012721927237,0.5022341168845919,beta_b,0.2
1,26,full_structured_model,0.8196107026069358,0.20532401035956946,0.4558764111819477,25,0.68,0.7040000000000001,0.0,0.08,0.24,0.0,0.9666666666666667,0.6666666666666666,0.28718422602979304,0.102369525999319,0.028219010928764634,0.5237891156614569,0.5150532842465124,beta_b,0.2
1,27,full_structured_model,0.8265639504298365,0.20840963594710143,0.45536521603248054,24,0.5416666666666666,0.5854166666666666,0.041666666666666664,0.16666666666666666,0.2916666666666667,0.0,0.9666666666666667,1.0,0.23460530320588405,0.1355429452565193,0.00869155977862592,0.5673473294145407,0.5429551759123475,beta_b,0.2
1,28,full_structured_model,0.837729541354975,0.2001198634107518,0.4663684542431166,23,0.6521739130434783,0.6717391304347826,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.0,0.9666666666666667,0.8,0.2826164492401571,0.10927769347888402,0.014563814250180674,0.5447685431376499,0.5296773359284447,beta_b,0.2
1,29,full_structured_model,0.844079840729711,0.20782587803120395,0.46872891672525224,24,0.625,0.65625,0.041666666666666664,0.125,0.25,0.0,0.9666666666666667,0.8181818181818182,0.2708091507842787,0.1068876978728504,0.007937874218420028,0.5496599242558912,0.5339761688124538,beta_b,0.2
1,30,full_structured_model,0.8554386077137176,0.20049836327034123,0.47563197556507414,25,0.68,0.722,0.04,0.16,0.16,0.0,0.9666666666666667,0.9166666666666666,0.2938706930569831,0.08622787650659401,0.01363052038080812,0.5797574737014564,0.5523274832623585,beta_b,0.2
1,31,full_structured_model,0.8609635689513172,0.2045487643874415,0.4784475867234989,28,0.6071428571428571,0.6660714285714286,0.03571428571428571,0.21428571428571427,0.17857142857142858,0.0,0.9666666666666667,1.0,0.26611395940425975,0.09873706273755632,0.005919601325999266,0.5573913176305372,0.5388647332836523,beta_b,0.2
1,32,full_structured_model,0.8674045979030002,0.19764565188022332,0.4817087893821025,26,0.5769230769230769,0.6634615384615384,0.038461538461538464,0.3076923076923077,0.11538461538461539,0.0,0.9666666666666667,1.0,0.25233059502372013,0.09118916523106711,0.0074319564827112,0.5761290006637008,0.5504157227728407,beta_b,0.2
1,33,full_structured_model,0.8696444779634666,0.20135819535883528,0.4709736951721908,26,0.5384615384615384,0.5846153846153845,0.0,0.15384615384615385,0.3076923076923077,0.0,0.9666666666666667,1.0,0.22991467724539766,0.1474507505836509,0.0025844769928457588,0.5665354446143978,0.5435075381303629,beta_b,0.2
1,34,full_structured_model,0.8736078080595913,0.19658176055471877,0.46348082140204633,26,0.5,0.5807692307692307,0.0,0.2692307692307692,0.23076923076923078,0.0,0.9666666666666667,0.9090909090909091,0.21719832428308994,0.1302247765878521,0.004573073187836341,0.5649493329486405,0.5407377995140566,beta_b,0.2
1,35,full_structured_model,0.8885502652659863,0.197650765685334,0.4804690489529862,28,0.7142857142857143,0.7410714285714286,0.03571428571428571,0.10714285714285714,0.17857142857142858,0.0,0.9666666666666667,1.0,0.30941135082191745,0.07590896684937336,0.01600977557828036,0.5720564088840916,0.5455531632545362,beta_b,0.2
1,36,full_structured_model,0.8867553635111307,0.2017964488429159,0.4791881553955154,25,0.64,0.664,0.0,0.08,0.28,0.0,0.9666666666666667,1.0,0.28732798116085045,0.11751404046630576,-0.002153882105826952,0.5953912524561996,0.5613939798638232,beta_b,0.2
1,37,full_structured_model,0.8880195174826302,0.19862047374033961,0.48032511373967973,26,0.6153846153846154,0.6499999999999999,0.0,0.11538461538461539,0.2692307692307692,0.0,0.9666666666666667,1.0,0.2723963475550479,0.12141101714688594,0.0014586391978841395,0.5944852092394324,0.5619549296654714,beta_b,0.2
1,38,full_structured_model,0.8888478301844766,0.20122913797147812,0.47968823468564553,26,0.5769230769230769,0.6461538461538462,0.0,0.23076923076923078,0.19230769230769232,0.0,0.9666666666666667,0.9090909090909091,0.25634272489339954,0.10579387471856125,0.0009557454252075459,0.5821387427946185,0.5543660715136481,beta_b,0.2
1,39,full_structured_model,0.8927784171513339,0.1981065710042371,0.48391143054267566,25,0.64,0.688,0.0,0.16,0.2,0.0,0.9666666666666667,1.0,0.28526007392233327,0.0943314232665716,0.004716704360228514,0.5823219309380089,0.5545163299517583,beta_b,0.2
1,40,full_structured_model,0.8997921519970871,0.1962820037331212,0.48929190547019097,27,0.6666666666666666,0.7,0.0,0.1111111111111111,0.2222222222222222,0.0,0.9666666666666667,1.0,0.29443536885612515,0.10174858535323493,0.007793038717503588,0.5862531473184343,0.557117202320522,beta_b,0.2
1,41,full_structured_model,0.9029293411514308,0.18466091180513036,0.4998379773827862,27,0.7037037037037037,0.725925925925926,0.0,0.07407407407407407,0.2222222222222222,0.0,0.9666666666666667,1.0,0.3133033384926587,0.09852815778019028,0.0034857657270484016,0.6050883131248576,0.5683594718018748,beta_b,0.2
1,42,full_structured_model,0.9134211373980692,0.18543907525392886,0.5068201493114146,28,0.7142857142857143,0.7303571428571429,0.03571428571428571,0.07142857142857142,0.21428571428571427,0.0,0.9666666666666667,1.0,0.31344880041033807,0.09489345079100452,0.011241210264255544,0.5862447977356176,0.5573671767312783,beta_b,0.2
1,43,full_structured_model,0.9086604195932038,0.18060918573263138,0.49086181243457633,23,0.5217391304347826,0.5608695652173913,0.0,0.13043478260869565,0.34782608695652173,0.0,0.9666666666666667,1.0,0.23694468818858658,0.1633727065317286,-0.006209631919389652,0.6255218804414746,0.5819311397527656,beta_b,0.2
